file,paper_id,preceding,target,trailing,url,Label,location,split
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,"The ninth ICTV report, published in 2012, is available as an open-access online publication from the ICTV web site.","The current, 10th report (http://ictv.global/report/), is being published online, and is replacing the previous hard-copy edition with a completely open access, continuously updated publication.","No other database or resource exists that provides such a comprehensive, fully annotated compendium of information on virus taxa and taxonomy.",http://ictv.global/report/,0,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,"Unlike for other groups of biological organisms, the ICTV charge extends not only to developing the guidelines for naming of taxa, but to establishing guidelines for taxonomic classification of viruses, and approving the proposed taxonomy and names before they become official.","The rules governing the ICTV and its operations are defined by the ICTV Statutes (http://ictv.global/statutes.asp), while the rules for creating and naming virus taxa are provided in the International Code of Virus Classification and Nomenclature (http://ictv.global/codeOfVirusClassification.asp).",,http://ictv.global/statutes.asp | http://ictv.global/codeOfVirusClassification.asp,0,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,,"Data stored in the taxonomy database can be accessed visually from the ICTV web site (http://ictv.global/virusTaxonomy.asp) using the taxonomy browser: a hierarchical series of expandable, tabular rows, with each row containing information on a single taxon (Figure 1).",Each taxon is presented in its proper position in the taxonomic hierarchy (Figure 2).,http://ictv.global/virusTaxonomy.asp,1,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,,The complete taxonomy for any one release (the Master Species List) is also available for download as an Excel spreadsheet (http://ictv.global/msl.asp).,These spreadsheets are available for every release back to 2008.,http://ictv.global/msl.asp,1,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,,Figure 1. Taxonomy Web Page. A screen shot of the ICTV web page (http://ictv.global/virusTaxonomy.asp) that contains the taxonomy browser and search form.,,http://ictv.global/virusTaxonomy.asp,1,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,"The ICTV database contains the complete taxonomy for every release since the taxonomy was first produced in 1971 (Table 2) (6,8).",Each of these releases can be accessed using the taxonomy browser by following the appropriate link on the release history web page (http://ictv.global/taxonomyReleases.asp).,"In addition, by selecting the ‘history’ link from the taxonomy browser (Figure 2), a page displaying the complete history of the selected taxon is displayed (Figure 3).",http://ictv.global/taxonomyReleases.asp,1,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,"(Due to the length of time required to compile the report, the ninth Report was based on the 2009 ICTV taxonomy release.)",The ninth report is currently available as an open-source publication from the ICTV web site (http://ictv.global/9th-report/).,"The ICTV 10th Report on Virus Taxonomy is being published in an online format, and is available from the ICTV web site (http://ictv.global/report/).",http://ictv.global/9th-report/,0,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,The ninth report is currently available as an open-source publication from the ICTV web site (http://ictv.global/9th-report/).,"The ICTV 10th Report on Virus Taxonomy is being published in an online format, and is available from the ICTV web site (http://ictv.global/report/).",The 10th report is being published sequentially as chapters are released at the rate of ∼25 a year.,http://ictv.global/report/,0,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,,Figure 4. ICTV Report chapter. A screen shot of the web page depicting the Flaviviridae chapter of the ICTV Online (10th) Report (http://ictv.global/report/flaviviridae/).,,http://ictv.global/report/flaviviridae/,0,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,,The ICTV web site and all applications accessing the ICTV database are available from http://ictv.global/.,"The database and web site are the responsibility of the ICTV Data Secretary, an elected position of the ICTV membership serving a 6-year term.",http://ictv.global/,1,body,train
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,"The database and web site are the responsibility of the ICTV Data Secretary, an elected position of the ICTV membership serving a 6-year term.","This position, and the provision of the database and web site are defined within and required by the ICTV Statutes (http://ictv.global/statutes.asp), thus assuring the long-term existence of this resource.","Unless otherwise noted, all information provided by the ICTV from its web site are provided under the Creative Commons Attribution-ShareAlike 4.0 International license (https://creativecommons.org/licenses/by-sa/4.0/).",http://ictv.global/statutes.asp,0,body,test
1e4181fec183b68f1c863a6465c4a39c867008dc.json,PMC5753373,"This position, and the provision of the database and web site are defined within and required by the ICTV Statutes (http://ictv.global/statutes.asp), thus assuring the long-term existence of this resource.","Unless otherwise noted, all information provided by the ICTV from its web site are provided under the Creative Commons Attribution-ShareAlike 4.0 International license (https://creativecommons.org/licenses/by-sa/4.0/).",,https://creativecommons.org/licenses/by-sa/4.0/,0,body,test
2a71668dd2b73cbbeb5005a2905688ed276603a9.json,PMC2846943,,The pre-publication history for this paper can be accessed here: [http://www.biomedcentral.com/1471-2334/10/45/prepub],,http://www.biomedcentral.com/1471-2334/10/45/prepub,0,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,The SNPs and their related protein sequence for the MBL2 gene were obtained from dbSNP (http://www.ncbi.nlm.nih.gov/SNP/) and were subjected to various computational analyses.,The strategy followed to select SNPs having structural and functional impact is shown in Fig. 1.,http://www.ncbi.nlm.nih.gov/SNP/,1,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,SNPs located in evolutionary conserved regions (cSNPs) were identified using the Ensembl Genome browser release 48 (http://www.ensembl.org/).,MBL2 gene from seventeen eutherian mammals was selected for the comparative analysis with the human MBL2 gene.,http://www.ensembl.org/,3,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,SNPinfo (FuncPred) and RegulomeDB provide a collection of functional information using variety of tools and resources.,The SNPs functionality was primarily determined by SNPinfo (FuncPred) (http://snpinfo.niehs.nih.gov/snpinfo/snpfunc.htm) web server in Asian population (Xu and Taylor 2009).,"This webserver helps in selecting SNPs for genetic association studies and consists of 3 pipelines for SNP selection and a composite tool for SNP function prediction named ‘FuncPred’. Which is composite of Polyphen, SNP3D, MATCH, TRANSFAC 12.1, rescue ESE, ESEfinder, FAS–ESS, miRanda and miRBase.",http://snpinfo.niehs.nih.gov/snpinfo/snpfunc.htm,3,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,This computational server was used in order to determine the effect of 3′ UTR SNPs of MBL2 gene in creating and abolishing miRNA target sites resulting in diverse functional consequences.,"Gene symbol was selected, MBL2 was entered as search information and submitted to PolymiRTS (v3.0) (http://compbio.uthsc.edu/miRSNP/).","A list of all 3′ UTR SNPs of MBL2 gene, creating or destructing miRNA site was obtained.",http://compbio.uthsc.edu/miRSNP/,3,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,SIFT (http://sift.bii.a-star.edu.sg/) performs analysis based on different algorithms and it interprets the homologous sequences using the Swiss-Prot (version 51.3) and TrEMBL (version 34.3) (Kumar et al. 2009).,"Results were expressed as SIFT scores which were classified as damaging (0.00–0.05), potentially damaging (0.051–0.10), borderline (0.101–0.20), or tolerant (0.201–1.00). nsSNP rsID were uploaded to get the possible results.",http://sift.bii.a-star.edu.sg/,3,body,train
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,Polyphen-2 (http://genetics.bwh.harvard.edu/pph2/) was used to predict the possible impact of an amino acid substitution on both structure and function of protein by analysis of multiple sequence alignment and protein 3D structure (Adzhubei et al. 2013).,"Protein sequence, database ID/accession number, amino acid position and amino acid variant details are the input options for PolyPhen-2.",http://genetics.bwh.harvard.edu/pph2/,3,body,train
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,Protein blast (http://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE=Proteins) was used to find the proteins related to the MBL2.,To obtain a list of the closest matches it performs a FASTA search against every macromolecular structure deposited in protein data bank (PDB) (http://www.rcsb.org/pdb/home/).,http://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE=Proteins,3,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,Protein blast (http://blast.ncbi.nlm.nih.gov/Blast.cgi?PAGE=Proteins) was used to find the proteins related to the MBL2.,To obtain a list of the closest matches it performs a FASTA search against every macromolecular structure deposited in protein data bank (PDB) (http://www.rcsb.org/pdb/home/).,,http://www.rcsb.org/pdb/home/,1,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,Muster v1.0 (http://zhanglab.ccmb.med.umich.edu/MUSTER/) provides the Z-score and complete full length models by using Modeller v8.2 (Wu and Zhang 2008).,The corresponding template is considered good if the calculated Z-score is greater than 7.5.,http://zhanglab.ccmb.med.umich.edu/MUSTER/,3,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,I-Tasser (http://zhanglab.ccmb.med.umich.edu/I-TASSER/) server provides accurate structural and functional predictions using state-of-art algorithms (Roy et al. 2010).,It reports up to five models which correspond to the five largest structure clusters.,http://zhanglab.ccmb.med.umich.edu/I-TASSER/,3,body,train
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,Protein sequence with NCBI accession number XP_011538118.1 was input for the present study.,Structural evaluation was carried out using RAMPAGE ramachandran plot analysis (http://mordred.bioc.cam.ac.uk/~rapper/rampage.php) (Lovell et al. 2003).,,http://mordred.bioc.cam.ac.uk/~rapper/rampage.php,3,body,test
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,"Chimera (http://www.cgl.ucsf.edu/chimera) is a extensible molecular modeling system used for interactive visualization and analysis of molecular structures and related data, including density maps, supramolecular assemblies, sequence alignments, docking results, trajectories and conformational analysis (Pettersen et al. 2004).",,http://www.cgl.ucsf.edu/chimera,3,body,train
1af8d169cf2d572b46f2b94b1e83c66686973297.json,PMC4916122,,"I-Mutant 2.0 (http://folding.uib.es/i-mutant/i-mutant2.0.html), a neural network based tool, predicts the change in the stability of the protein upon mutation (Capriotti et al. 2005).",This tool automatically predicts protein stability changes upon single site mutations. Prediction can be performed using either protein structure or sequence.,http://folding.uib.es/i-mutant/i-mutant2.0.html,3,body,test
a1f9e6d1c2717f4555275f25d6169063b7f8bb23.json,PMC7069035,,This MedView was written to highlight the following preprint -Feasibility of controlling 2019-nCoV outbreaks by isolation of cases and contacts (https://www.medrxiv.org/content/10.1101/2020.02.08.20021162v1)[5].,,https://www.medrxiv.org/content/10.1101/2020.02.08.20021162v1,0,body,test
1f92a01ead66646392c85f3abe57d3ea5ef8125a.json,PMC5244389,,"Dataset. Viral genomes (5,326) were downloaded from the RefSeq database41 (http://www.ncbi.nlm.nih.gov/refseq/) in October of 2014.","After merging all multiple-segmented genomes from the same virus, 4,300 genomes were obtained. Viroid and satellite data were excluded from the dataset, and then 3,905 genomes remained for this research.",http://www.ncbi.nlm.nih.gov/refseq/,1,body,test
1f92a01ead66646392c85f3abe57d3ea5ef8125a.json,PMC5244389,,"We thank Visanu Wanchai and Miriam Land for technical assistance. This research was sponsored in part by the Genomic Science Program, U.S. Department of Energy, Office of Science, Biological and Environmental Research, as part of the Plant Microbe Interfaces Scientific Focus Area (http://pmi.ornl.gov).",This work was partially funded by The Arkansas Research Alliance.,http://pmi.ornl.gov,0,body,test
1f92a01ead66646392c85f3abe57d3ea5ef8125a.json,PMC5244389,"The United States Government retains and the publisher, by accepting the article for publication, acknowledges that the United States Government retains a nonexclusive, paid-up, irrevocable, world-wide license to publish or reproduce the published form of this manuscript, or allow others to do so, for United States Government purposes.",The Department of Energy will provide public access to these results of federally sponsored research in accordance with the DOE Public Access Plan (http://energy.gov/downloads/doe-public-access-plan).,This manuscript was edited by the Office of Grants and Scientific Publications at the University of Arkansas for Medical Sciences.,http://energy.gov/downloads/doe-public-access-plan,0,body,test
